Date,S&P 500,NASDAQ 100,Dow Jones,Russell 2000,MSCI World,Euro Stoxx 50,Nikkei 225,Shanghai Composite,FTSE 100,DAX,Hang Seng,KOSPI,ASX 200,CAC 40,S&P/TSX,Bovespa,Sensex,Nifty 50,IBEX 35,MOEX Russia,South Africa Top 40,KLCI,TSEC Weighted Index,Straits Times,NZ 50,Argentina Merval,Saudi Tadawul,Mexican IPC,Turkey BIST 100,Israel TA-125,Vietnam VN-Index,Philippine PSEi,Thailand SET,Indonesia Jakarta Composite,Colombia COLCAP,Chile IPSA,Peru S&P/BVL,Pakistan KSE 100,Bangladesh DSE General,UAE ADX General,Qatar QE Index
2021-04-19 00:00:00,4163.259765625,13907.669921875,34077.62890625,2232.0,116.2108154296875,4019.909912109375,29685.369140625,3477.550048828125,7000.10009765625,15368.3896484375,29106.150390625,3198.840087890625,7065.60009765625,6296.68994140625,19204.400390625,120934.0,47949.421875,14359.4501953125,8711.400390625,3574.080078125,,1600.2900390625,17263.279296875,3209.719970703125,12767.830078125,48026.0,,48072.62109375,1377.199951171875,,,,1574.9100341796875,6052.5400390625,,,20483.6796875,44913.5703125,,,
2021-04-20 00:00:00,4134.93994140625,13809.2998046875,33821.30078125,2188.2099609375,115.06681060791016,3940.4599609375,29100.380859375,3472.93994140625,6859.89990234375,15129.509765625,29135.73046875,3220.699951171875,7017.7998046875,6165.10986328125,19040.80078125,120062.0,47705.80078125,14296.400390625,8459.400390625,3552.409912109375,,1607.5699462890625,17323.869140625,3192.169921875,12678.5498046875,46895.0,,48528.96875,1365.300048828125,,,,1580.0400390625,6038.32177734375,,,19533.66015625,45399.78125,,,
2021-04-21 00:00:00,4173.419921875,13935.150390625,34137.30859375,2239.6298828125,116.060791015625,3976.409912109375,28508.55078125,3472.929931640625,6895.2998046875,15195.9697265625,28621.919921875,3171.659912109375,6997.5,6210.5498046875,19143.30078125,,,,8519.7998046875,3561.719970703125,,1596.5799560546875,17202.109375,3155.06005859375,12535.33984375,47617.0,,48867.62109375,1330.5,,,,1580.010009765625,5993.2421875,,,19639.720703125,45306.5390625,,,
2021-04-22 00:00:00,4134.97998046875,13762.3603515625,33815.8984375,2232.610107421875,115.26373291015625,4014.800048828125,29188.169921875,3465.110107421875,6938.2001953125,15320.51953125,28755.33984375,3177.52001953125,7055.39990234375,6267.27978515625,19031.599609375,119371.0,48080.671875,14406.150390625,8656.7998046875,3600.35009765625,,1607.72998046875,17096.970703125,3187.780029296875,12577.48046875,47123.0,,49092.30859375,1345.199951171875,,,,1568.2099609375,5994.18408203125,,,19044.259765625,44929.609375,,,
2021-04-23 00:00:00,4180.169921875,13941.4404296875,34043.48828125,2271.860107421875,116.48275756835938,4013.340087890625,29020.630859375,3474.169921875,6938.60009765625,15279.6201171875,29078.75,3181.080078125,7060.7001953125,6257.93994140625,19102.30078125,120530.0,47878.44921875,14341.349609375,8618.599609375,3597.169921875,,1608.4300537109375,17300.26953125,3194.0400390625,12650.6396484375,47375.0,,49091.08984375,,,,,1553.5899658203125,6016.86376953125,,,19043.23046875,44706.76171875,,,
2021-04-26 00:00:00,4187.6201171875,14026.16015625,33981.5703125,2298.010009765625,116.70780944824219,4020.830078125,29126.23046875,3441.169921875,6963.10009765625,15296.33984375,28952.830078125,3217.530029296875,7045.60009765625,6275.52001953125,19170.599609375,120595.0,48386.51171875,14485.0,8701.900390625,3610.97998046875,,1623.469970703125,17572.2890625,3204.89990234375,,47931.0,,48923.9296875,1374.0,,,,1559.530029296875,5964.82080078125,,,19310.91015625,45682.76953125,,,
2021-04-27 00:00:00,4186.72021484375,13960.2802734375,33984.9296875,2301.27001953125,116.62342834472656,4011.909912109375,28991.890625,3442.610107421875,6945.0,15249.26953125,28941.5390625,3215.419921875,7033.7998046875,6273.759765625,19175.099609375,119388.0,48944.140625,14653.0498046875,8756.7001953125,3600.60009765625,,1606.6800537109375,17595.900390625,3214.429931640625,12620.51953125,48962.0,,48812.171875,1392.0,,,,1559.22998046875,5959.62109375,,,19185.369140625,45292.87109375,,,
2021-04-28 00:00:00,4183.18017578125,13901.6201171875,33820.37890625,2304.159912109375,116.69844055175781,4015.030029296875,29053.970703125,3457.070068359375,6963.7001953125,15292.1796875,29071.33984375,3181.469970703125,7064.7001953125,6306.97998046875,19357.0,121053.0,49733.83984375,14864.5498046875,8799.599609375,3578.1201171875,,1608.5,17567.529296875,3219.56005859375,12646.1396484375,50044.0,,48487.94140625,1385.9000244140625,,,,1576.7900390625,5974.47900390625,,,19021.890625,45059.12109375,,,
2021-04-29 00:00:00,4211.47021484375,13970.2001953125,34060.359375,2295.4599609375,117.0735092163086,3996.89990234375,,3474.89990234375,6961.5,15154.2001953125,29303.259765625,3174.070068359375,7082.2998046875,6302.56982421875,19255.900390625,120066.0,49765.94140625,14894.900390625,8823.2001953125,3571.050048828125,,,17566.66015625,3221.580078125,12715.2001953125,50065.0,,48897.7890625,1401.5,,,,1590.4599609375,6012.9609375,,,19319.189453125,44863.109375,,,
2021-04-30 00:00:00,4181.169921875,13860.759765625,33874.8515625,2266.449951171875,115.91075134277344,3974.739990234375,28812.630859375,3446.860107421875,6969.7998046875,15135.91015625,28724.880859375,3147.860107421875,7025.7998046875,6269.47998046875,19108.30078125,118894.0,48782.359375,14631.099609375,8815.0,3544.0,,1601.6500244140625,,3218.27001953125,12731.1298828125,49056.0,,48009.71875,1397.800048828125,,,,1583.1300048828125,5995.6162109375,,,19562.76953125,44262.3515625,,,
